model,output,metric,value
SVC,Risk,accuracy,0.8723404255319149
SVC,Risk,precision,0.5
SVC,Risk,recall,0.16666666666666666
SVC,Risk,f1,0.25
SVC,Risk,train_time,46206732979.0
SVC,Risk,predict_time,2466958.0
SVC,Risk,logloss,0.38597323852650434
SVC,Risk,shscore,0.3290504274994263
SVC,Risk,roc_auc,0.5711382113821138
SVC,Risk,balanced_accuracy,0.5711382113821138
SVC,Risk,jaccard,0.14285714285714285
GradientBoosting,Risk,accuracy,0.851063829787234
GradientBoosting,Risk,precision,0.25
GradientBoosting,Risk,recall,0.08333333333333333
GradientBoosting,Risk,f1,0.125
GradientBoosting,Risk,train_time,25070602511.0
GradientBoosting,Risk,predict_time,1446208.0
GradientBoosting,Risk,logloss,2.473174229667156
GradientBoosting,Risk,shscore,0.3703773469342645
GradientBoosting,Risk,roc_auc,0.5233739837398373
GradientBoosting,Risk,balanced_accuracy,0.5233739837398373
GradientBoosting,Risk,jaccard,0.06666666666666667
GaussianNB,Risk,accuracy,0.14893617021276595
GaussianNB,Risk,precision,0.13043478260869565
GaussianNB,Risk,recall,1.0
GaussianNB,Risk,f1,0.23076923076923078
GaussianNB,Risk,train_time,8273544170.0
GaussianNB,Risk,predict_time,7679333.0
GaussianNB,Risk,logloss,6.146274174910848
GaussianNB,Risk,shscore,-0.32496597234535696
GaussianNB,Risk,roc_auc,0.5121951219512195
GaussianNB,Risk,balanced_accuracy,0.5121951219512195
GaussianNB,Risk,jaccard,0.13043478260869565
DecisionTree,Risk,accuracy,0.8191489361702128
DecisionTree,Risk,precision,0.2222222222222222
DecisionTree,Risk,recall,0.16666666666666666
DecisionTree,Risk,f1,0.1904761904761905
DecisionTree,Risk,train_time,16656153174.0
DecisionTree,Risk,predict_time,450084.0
DecisionTree,Risk,logloss,2.580236336718874
DecisionTree,Risk,shscore,0.24908904968539725
DecisionTree,Risk,roc_auc,0.540650406504065
DecisionTree,Risk,balanced_accuracy,0.540650406504065
DecisionTree,Risk,jaccard,0.10526315789473684
KNeighbors,Risk,accuracy,0.8297872340425532
KNeighbors,Risk,precision,0.25
KNeighbors,Risk,recall,0.16666666666666666
KNeighbors,Risk,f1,0.2
KNeighbors,Risk,train_time,26270404928.0
KNeighbors,Risk,predict_time,53126750.0
KNeighbors,Risk,logloss,4.033439854503869
KNeighbors,Risk,shscore,0.2560963814243969
KNeighbors,Risk,roc_auc,0.5467479674796749
KNeighbors,Risk,balanced_accuracy,0.5467479674796748
KNeighbors,Risk,jaccard,0.1111111111111111
AdaBoost,Risk,accuracy,0.8723404255319149
AdaBoost,Risk,precision,0.0
AdaBoost,Risk,recall,0.0
AdaBoost,Risk,f1,0.0
AdaBoost,Risk,train_time,17052064591.0
AdaBoost,Risk,predict_time,24112250.0
AdaBoost,Risk,logloss,0.386730563722885
AdaBoost,Risk,shscore,0.20149648439076223
AdaBoost,Risk,roc_auc,0.5
AdaBoost,Risk,balanced_accuracy,0.5
AdaBoost,Risk,jaccard,0.0
RandomForest,Risk,accuracy,0.8723404255319149
RandomForest,Risk,precision,0.0
RandomForest,Risk,recall,0.0
RandomForest,Risk,f1,0.0
RandomForest,Risk,train_time,46030817562.0
RandomForest,Risk,predict_time,44602666.0
RandomForest,Risk,logloss,0.40774640287752956
RandomForest,Risk,shscore,0.21253002348719918
RandomForest,Risk,roc_auc,0.5
RandomForest,Risk,balanced_accuracy,0.5
RandomForest,Risk,jaccard,0.0
MLP,Risk,accuracy,0.8723404255319149
MLP,Risk,precision,0.0
MLP,Risk,recall,0.0
MLP,Risk,f1,0.0
MLP,Risk,train_time,2221813522137.0
MLP,Risk,predict_time,76703125.0
MLP,Risk,logloss,0.40534199640071616
MLP,Risk,shscore,0.21669757524480027
MLP,Risk,roc_auc,0.5
MLP,Risk,balanced_accuracy,0.5
MLP,Risk,jaccard,0.0
CatBoost,Risk,accuracy,0.8297872340425532
CatBoost,Risk,precision,0.0
CatBoost,Risk,recall,0.0
CatBoost,Risk,f1,0.0
CatBoost,Risk,train_time,112683072134.0
CatBoost,Risk,predict_time,1013542.0
CatBoost,Risk,logloss,0.9361723220783301
CatBoost,Risk,shscore,0.26292071244621007
CatBoost,Risk,roc_auc,0.47560975609756095
CatBoost,Risk,balanced_accuracy,0.47560975609756095
CatBoost,Risk,jaccard,0.0
ExtraTrees,Risk,accuracy,0.8617021276595744
ExtraTrees,Risk,precision,0.0
ExtraTrees,Risk,recall,0.0
ExtraTrees,Risk,f1,0.0
ExtraTrees,Risk,train_time,24042203178.0
ExtraTrees,Risk,predict_time,29590959.0
ExtraTrees,Risk,logloss,0.4081675628163891
ExtraTrees,Risk,shscore,0.19555367428112852
ExtraTrees,Risk,roc_auc,0.49390243902439024
